RIC,YearMonth,TotalAdjNbSharesHeld,ETFHoldings,Date,Volatility,Date.1,AmihudRatio,Date.2,Bid,Ask,PctBidAskSpread,RetPast12to1M,Date.3,GrossProfit,TotalAssetsReported,GrossProfitability,Date.4,Close,CompanyMarketCap,PriceToBVPerShare
HL.N,2018-12-01,101893623.0,0.2564045330327081,2018-12-31,0.03397584408507818,2018-12-31,1.0150611423173056e-08,2018-12-31,2.34,2.35,0.0042643923240939146,-0.4005037783375315,2018-12-31,152449000.0,2345158000.0,0.06500585461619217,2018-12-31,2.36,1133270532.08,0.657689296538394
ARR.N,2011-07-01,187545.0,0.25627203410674754,2011-07-31,0.01110925810340573,2011-07-31,3.992579569884038e-09,2011-07-25,60.24,60.32,0.0013271400132713715,0.13425925925925913,2011-07-25,8068950.0,1209223950.0,0.006672833431722883,2011-07-25,60.24,502319895.24,1.058506051
UVV.N,2011-11-01,6109932.0,0.2560849993713064,2011-11-30,0.02027757727313954,2011-11-30,4.4277768753312036e-09,2011-11-30,47.36,47.38,0.0004222081486173344,0.04668785138108052,2011-11-30,508333000.0,2227867000.0,0.2281702633056641,2011-11-30,47.38,1100660426.68,0.953264066
CDE.N,2016-06-01,33152265.0,0.2557275588364613,2016-06-30,0.03764238046678944,2016-06-30,2.204505307152226e-09,2016-06-30,10.65,10.66,0.0009385265133739828,0.3187390542907181,2016-06-30,157580000.0,1332489000.0,0.11825988807412295,2016-06-30,10.66,1730873410.24,4.032045673
DEA.N,2018-10-01,10096255.0,0.25490611178522177,2018-10-31,0.013183720641996842,2018-10-31,3.7238577457986534e-09,2018-10-31,18.16,18.17,0.0005505092210295382,-0.037276341948310136,2018-10-31,92036000.0,1425338000.0,0.06457135079539028,2018-10-31,18.17,1105078340.97,1.195783476
DEA.N,2018-12-01,10076778.0,0.2544143644651273,2018-12-31,0.0199788828486974,2018-12-31,4.923287759834342e-09,2018-12-31,15.68,15.69,0.0006375518010838245,-0.1462043111527648,2018-12-31,92036000.0,1425338000.0,0.06457135079539028,2018-12-31,15.68,953639426.88,1.04650753649385
DEA.N,2018-11-01,10064835.0,0.25411283249183114,2018-11-30,0.011826808213443256,2018-11-30,3.2961120820504346e-09,2018-11-30,18.21,18.22,0.000548998078506616,-0.14252005663048606,2018-11-30,92036000.0,1425338000.0,0.06457135079539028,2018-11-30,18.22,1108119283.02,1.216031079
AVAV.OQ,2018-07-01,5963657.0,0.25408359336788344,2018-07-31,0.017488648884799243,2018-07-31,1.4447963963797515e-09,2018-07-31,73.59,73.6,0.00013587879611374288,0.89018258798624,2018-07-31,108888000.0,473418000.0,0.23000392887469426,2018-07-31,73.61,1759759967.74,4.302641477
SBRA.OQ,2017-08-01,16585165.0,0.2540454244323861,2017-08-31,0.017829546107464067,2017-08-31,9.587086225872338e-10,2017-08-31,21.86,21.87,0.0004573519323119855,-0.08948194662480381,2017-08-31,254823000.0,2265919000.0,0.11245900669882727,2017-08-31,21.85,3496252258.25,1.4342845219999998
DEA.N,2018-09-01,10056623.0,0.25390549927867634,2018-09-30,0.01136185199453476,2018-09-30,3.5769081973712205e-09,2018-09-24,19.17,19.18,0.0005215123859190618,-0.020319303338171345,2018-09-24,92036000.0,1425338000.0,0.06457135079539028,2018-09-24,19.17,1169649527.67,1.274756518
MHO.N,2013-07-01,4981532.0,0.2535001781079843,2013-07-31,0.03071335475427462,2013-07-31,1.2467987676225008e-08,2013-07-31,21.26,21.28,0.000940291490361992,0.3839662447257385,2013-07-31,151365000.0,831300000.0,0.1820822807650668,2013-07-31,21.26,517849868.18,1.4606492030000002
MDP.N,2017-02-01,11306958.0,0.2534851365287181,2017-02-28,0.009656806729586277,2017-02-28,8.636745148539411e-10,2017-02-28,62.7,62.75,0.000797130330809042,0.4095194297539663,2017-02-28,1038256000.0,2626791000.0,0.3952564174310023,2017-02-28,62.7,2722223378.3,2.918590102
MDP.N,2017-01-01,11265230.0,0.2525496569968166,2017-01-31,0.023752915068572,2017-01-31,9.199864772533852e-10,2017-01-31,61.25,61.3,0.0008159934720521773,0.3980146537461592,2017-01-31,1038256000.0,2626791000.0,0.3952564174310023,2017-01-31,61.3,2667154819.3,2.853422221
HL.N,2018-09-01,100216936.0,0.25218532740806354,2018-09-30,0.03287633470064763,2018-09-30,5.258902041223272e-09,2018-09-24,2.8,2.81,0.003565062388591883,-0.4342629482071713,2018-09-24,152449000.0,2345158000.0,0.06500585461619217,2018-09-24,2.8,1330865728.74,0.745813752
SKT.N,2017-08-01,23974987.0,0.2520976109860991,2017-08-31,0.016770501166328527,2017-08-31,1.2845987320698344e-09,2017-08-31,23.4,23.41,0.0004272591326640275,-0.3496555118110236,2017-08-31,371467000.0,2526214000.0,0.14704494551926325,2017-08-31,23.4,2222020382.4,3.539754125
LHCG.OQ,2018-10-01,4464952.0,0.25202949425914106,2018-10-31,0.025816525286868768,2018-10-31,1.704419456420593e-09,2018-10-31,91.17,91.38,0.002300739523418173,0.541535698248765,2018-10-31,386792000.0,793702000.0,0.4873264776956591,2018-10-31,91.43,2868521802.81,2.216467048
LHCG.OQ,2018-09-01,4439876.0,0.2506140497934352,2018-09-30,0.013285211456451772,2018-09-30,1.5011721089280155e-09,2018-09-24,101.6,101.61,9.84203533291188e-05,0.3949520586576425,2018-09-24,386792000.0,793702000.0,0.4873264776956591,2018-09-24,101.6,3227001118.5,2.496707222
NCS.N,2010-08-01,1103299.0,0.2505789234612764,2010-08-31,0.03271995426709965,2010-08-31,4.0958388764013766e-08,2010-08-31,8.8,8.82,0.002270147559591325,-0.2959107806691449,2010-08-31,216496000.0,613848000.0,0.35268665858649045,2010-08-31,8.8,172220426.4,0.619338426
CDE.N,2015-06-01,25657975.0,0.25046587791997343,2015-06-30,0.030163469166430507,2015-06-30,6.3724929984067235e-09,2015-06-30,5.71,5.72,0.0017497812773402952,-0.40631808278867104,2015-06-30,157797000.0,1436569000.0,0.109842966122755,2015-06-30,5.71,776324531.02,1.065529092
HL.N,2018-10-01,99354469.0,0.25001502035763,2018-10-31,0.02917301971244857,2018-10-31,6.688632201374596e-09,2018-10-31,2.4,2.41,0.004158004158004254,-0.4088983050847457,2018-10-31,152449000.0,2345158000.0,0.06500585461619217,2018-10-31,2.4,1144830734.39999,0.641560217
DRYS.OQ,2011-10-01,5.0,0.25,2011-10-31,0.064855567781566,2011-10-31,1.94596603047611e-08,2011-10-31,31281600.0,31399200.0,0.00375234521575985,-0.4100808649049482,2011-10-31,641698000.0,6984494000.0,0.09187465835034003,2011-10-31,31164000.0,1122968754.1,0.283662293
DRYS.OQ,2011-11-01,5.0,0.25,2011-11-30,0.04220634260688317,2011-11-30,1.655475458253724e-08,2011-11-30,26460000.0,26695200.0,0.008849557522123894,-0.4676108782615207,2011-11-30,641698000.0,6984494000.0,0.09187465835034003,2011-11-30,26460000.0,953464036.5,0.246999783
DRYS.OQ,2011-09-01,5.0,0.25,2011-09-30,0.040143075959117744,2011-09-30,9.76517814932465e-09,2011-09-30,27518400.0,27636000.0,0.004264392324093817,-0.3866943866943864,2011-09-30,641698000.0,6984494000.0,0.09187465835034003,2011-09-30,27518400.0,864980478.18,0.250479157
DRYS.OQ,2012-01-01,5.0,0.25,2012-01-31,0.030640532567943312,2012-01-31,2.2107527950365094e-08,2012-01-31,25989600.0,26107200.0,0.004514672686230248,-0.5690203148222128,2012-01-31,641698000.0,6984494000.0,0.09187465835034003,2012-01-31,26107200.0,940751848.68,0.24370645300000002
UVV.N,2011-10-01,5963940.0,0.2499660505469634,2011-10-31,0.020084894727397964,2011-10-31,4.580597322005805e-09,2011-10-31,42.83,42.85,0.00046685340802995155,-0.1346525096525096,2011-10-31,508333000.0,2227867000.0,0.2281702633056641,2011-10-31,42.82,994574273.66,0.835566648
LHCG.OQ,2018-08-01,4425648.0,0.2498109335126064,2018-08-31,0.014963024456362812,2018-08-31,1.2197558956018107e-09,2018-08-31,98.92,98.93,0.00010108668182972064,0.3192337164750957,2018-08-31,386792000.0,793702000.0,0.4873264776956591,2018-08-31,98.93,3099788529.5,2.39828377
MDP.N,2018-01-01,11134449.0,0.2495562005513593,2018-01-31,0.011854862928889752,2018-01-31,1.6604331166253873e-09,2018-01-31,65.85,65.9,0.0007590132827326204,0.07748776508972267,2018-01-31,1110576000.0,2729623000.0,0.406860581113216,2018-01-31,66.14,2960881206.64,2.932114499
TERP.OQ,2016-03-01,7364524.0,0.24878467671103305,2016-03-31,0.04771539749828017,2016-03-31,8.373656713060013e-09,2016-03-31,7.131783,7.140103999999999,0.0011660686495063605,-0.7359627499315256,2016-03-31,108463000.0,3680423000.0,0.02947025382680197,2016-03-31,7.1983570000000014,1214436437.4,0.8289180979999999
HL.N,2018-11-01,98826751.0,0.2486870737857139,2018-11-30,0.041823825992859436,2018-11-30,1.2818517305638796e-08,2018-11-30,2.37,2.38,0.004210526315789384,-0.35828877005347604,2018-11-30,152449000.0,2345158000.0,0.06500585461619217,2018-11-30,2.38,1142874519.63999,0.663262935
MDP.N,2017-04-01,11072702.0,0.2482334663498184,2017-04-30,0.02468742850212786,2017-04-30,1.4438967882132093e-09,2017-04-24,57.45,57.5,0.0008699434536754616,0.2590138374585849,2017-04-24,1038256000.0,2626791000.0,0.3952564174310023,2017-04-24,57.6,2630805643.7,2.684023715
MDP.N,2017-11-01,11068140.0,0.2480700181545151,2017-11-30,0.033698118456640815,2017-11-30,2.4405556522042675e-09,2017-11-30,68.1,68.15,0.0007339449541286072,-0.045904590459045866,2017-11-30,1110576000.0,2729623000.0,0.406860581113216,2017-11-30,68.15,2969170068.25,3.021221698
SKT.N,2017-07-01,23578146.0,0.2479248175642993,2017-07-31,0.019528758780039467,2017-07-31,9.164196222328468e-10,2017-07-31,26.42,26.43,0.0003784295175022899,-0.3775754671777671,2017-07-31,371467000.0,2526214000.0,0.14704494551926325,2017-07-31,26.43,2509743534.48,3.843580153
AROC.N,2018-04-01,17238779.0,0.24785454048769265,2018-04-30,0.02752676829146864,2018-04-30,1.0500667952086024e-08,2018-04-30,10.75,10.8,0.0046403712296984425,-0.2584745762711865,2018-04-30,375733000.0,2408007000.0,0.15603484541365534,2018-04-30,10.8,1398740367.6,0.98612209
MDP.N,2017-10-01,11058254.0,0.24784844341842802,2017-10-31,0.009803036218510842,2017-10-31,2.485090290824144e-09,2017-10-31,52.95,53.0,0.0009438414346389268,0.2238147739801543,2017-10-31,1110576000.0,2729623000.0,0.406860581113216,2017-10-31,53.0,2369881472.8,2.34959281
MDP.N,2018-05-01,11047174.0,0.2476001075823117,2018-05-31,0.020773703254436025,2018-05-31,2.431742617674367e-09,2018-05-31,50.35,50.4,0.0009925558312654523,-0.042513863216266254,2018-05-31,1110576000.0,2729623000.0,0.406860581113216,2018-05-31,50.35,2249748795.65,1.363113367
NVTA.N,2018-11-01,11510227.0,0.2474692840990253,2018-11-30,0.04248137076332127,2018-11-30,8.109092351103476e-09,2018-11-30,13.94,13.95,0.0007171029042667468,0.6235697940503432,2018-11-30,18079000.0,211078000.0,0.08565080207316726,2018-11-30,13.93,1039418041.76,5.794018863
MDR.N,2018-11-01,22506018.0,0.2473188791208792,2018-11-30,0.0658597595925256,2018-11-30,6.52183144470453e-09,2018-11-30,8.72,8.73,0.0011461318051575685,-0.6450872359963269,2018-11-30,536000000.0,3222820000.0,0.16631397347664467,2018-11-30,8.71,1572887632.94,0.44200733
NCS.N,2010-10-01,1088723.0,0.24726845332727684,2010-10-31,0.0262009739914975,2010-10-31,4.035634781673804e-08,2010-10-25,10.08,10.1,0.0019821605550049133,-0.0275510204081634,2010-10-25,216496000.0,613848000.0,0.35268665858649045,2010-10-25,10.1,193904480.77,0.7602101040000001
FTR.OQ,2018-11-01,19219697.0,0.2472431949161264,2018-11-30,0.05739576671319206,2018-11-30,8.885037846124799e-09,2018-11-30,3.56,3.57,0.0028050490883589864,-0.4341176470588236,2018-11-30,5573000000.0,24884000000.0,0.2239591705513583,2018-11-30,3.57,376809930.0,0.193939377
NCS.N,2010-09-01,1088579.0,0.2472357483533954,2010-09-30,0.03186236232653356,2010-09-30,5.9030730376639355e-08,2010-09-30,9.52,9.55,0.0031463030938648287,-0.45,2010-09-30,216496000.0,613848000.0,0.35268665858649045,2010-09-30,9.53,186469192.91,0.7310597670000001
MDP.N,2018-02-01,11028796.0,0.2471882018064863,2018-02-28,0.039456130789148926,2018-02-28,2.794940353494253e-09,2018-02-28,57.3,57.35,0.0008722197993895204,0.05486443381180218,2018-02-28,1110576000.0,2729623000.0,0.406860581113216,2018-02-28,57.3,2610585368.799989,2.235065633
KRG.N,2014-11-01,5812108.0,0.2469514259990151,2014-11-30,0.009255277224022312,2014-11-30,1.565316082117056e-09,2014-11-24,26.78,26.8,0.0007465472191115929,-0.011832061068702241,2014-11-24,92496150.0,1763927000.0,0.05243762922161745,2014-11-24,26.77,2277094472.4,1.178245735
MDP.N,2017-06-01,11007593.0,0.24677381966551584,2017-06-30,0.016319637126063737,2017-06-30,2.2503078824348615e-09,2017-06-30,59.4,59.45,0.0008413967185528692,0.04218840300520142,2017-06-30,1038256000.0,2626791000.0,0.3952564174310023,2017-06-30,59.45,2622260132.45,2.725281125
LHCG.OQ,2018-12-01,4364474.0,0.2463578947606089,2018-12-31,0.019952641706337333,2018-12-31,1.291886064252102e-09,2018-12-31,93.88,93.89,0.0001065132875326742,0.7121632653061225,2018-12-31,386792000.0,793702000.0,0.4873264776956591,2018-12-31,93.88,2945388021.96,2.2254337329574
CDE.N,2018-12-01,44348718.0,0.24625043310234546,2018-12-31,0.05105051293014521,2018-12-31,9.5449845249685e-09,2018-12-31,4.46,4.47,0.0022396416573347787,-0.4733333333333333,2018-12-31,269338000.0,1701175000.0,0.15832468734845034,2018-12-31,4.47,908630806.17,1.08885934580988
MDP.N,2018-08-01,11051988.0,0.2461467260579065,2018-08-31,0.020632405815225168,2018-08-31,3.5928193515431664e-09,2018-08-31,51.7,51.75,0.0009666505558240146,-0.02207911683532664,2018-08-31,1386800000.0,6727200000.0,0.20614817457486026,2018-08-31,51.65,2302767612.55,1.3983079530000002
CNSL.OQ,2018-01-01,12381418.0,0.2461465577225105,2018-01-31,0.03367728317467425,2018-01-31,5.897011683374136e-09,2018-01-31,12.44,12.45,0.0008035355564483558,-0.5366780691752185,2018-01-31,421765000.0,2092758000.0,0.2015354857083332,2018-01-31,12.45,881908722.9,1.777282085
CDE.N,2015-07-01,25206255.0,0.2460563153424898,2015-07-31,0.045034465089379465,2015-07-31,1.4659738329809633e-08,2015-07-31,3.53,3.54,0.002828854314002894,-0.26794871794871794,2015-07-31,157797000.0,1436569000.0,0.109842966122755,2015-07-31,3.53,484012850.659999,0.65872464
MDP.N,2018-09-01,11045443.0,0.24600095768374164,2018-09-30,0.01754754988411488,2018-09-30,2.819238380594645e-09,2018-09-24,51.65,51.66,0.00019359210144222262,-0.0693693693693694,2018-09-24,1386800000.0,6727200000.0,0.20614817457486026,2018-09-24,51.65,2283188966.05,2.088514806
CDE.N,2015-08-01,25197316.0,0.24596905535869426,2015-08-31,0.09188033525597353,2015-08-31,2.533331410875249e-08,2015-08-31,3.36,3.37,0.0029717682020803057,-0.5542929292929294,2015-08-31,157797000.0,1436569000.0,0.109842966122755,2015-08-31,3.36,460703449.919999,0.63317869
IRT.N,2018-12-01,17999276.0,0.2454283182766093,2018-12-31,0.018631120898371625,2018-12-31,7.099829748973861e-09,2018-12-31,9.17,9.18,0.0010899182561307668,0.0009910802775024566,2018-12-31,90494000.0,1450624000.0,0.06238280905320745,2018-12-31,9.18,818713186.74,1.2979602299184
IRT.N,2018-11-01,17976527.0,0.24511812531037705,2018-11-30,0.015113491930521824,2018-11-30,6.818831146906826e-09,2018-11-30,10.1,10.11,0.0009896091044037394,-0.04065827686350435,2018-11-30,90494000.0,1450624000.0,0.06238280905320745,2018-11-30,10.1,898100877.9,1.428039033
MDP.N,2018-07-01,10935125.0,0.24508875540713185,2018-07-31,0.018641328451010568,2018-07-31,2.976608329995856e-09,2018-07-31,53.1,53.15,0.000941176470588182,-0.14213624894869642,2018-07-31,1110576000.0,2729623000.0,0.406860581113216,2018-07-31,53.15,2362449278.05,1.43891709
MDP.N,2017-05-01,10920455.0,0.2448203156526028,2017-05-31,0.015028847331376046,2017-05-31,1.691944046837453e-09,2017-05-31,54.05,54.1,0.0009246417013408091,0.1828282828282828,2017-05-31,1038256000.0,2626791000.0,0.3952564174310023,2017-05-31,54.1,2411263499.4,2.480028745
LHCG.OQ,2018-07-01,4321897.0,0.2439545856596216,2018-07-31,0.011211638182464756,2018-07-31,1.5487873612455905e-09,2018-07-31,86.08,86.13,0.0005806863712908329,0.478238341968912,2018-07-31,386792000.0,793702000.0,0.4873264776956591,2018-07-31,86.08,2697157552.0,3.415216965
WEN.OQ,2008-09-01,22419831.0,0.2427465758615836,2008-09-30,0.04364501365966982,2008-09-30,7.185759675338515e-08,2008-09-30,5.21,5.26,0.009551098376313244,-0.5159604518866358,2008-09-30,280784000.0,1454567000.0,0.1930361406521666,2008-09-30,5.26,2471199868.86,1.399474932
MDP.N,2018-04-01,10803075.0,0.2421291211869915,2018-04-30,0.010718438676850264,2018-04-30,1.6035800879074263e-09,2018-04-30,51.75,51.8,0.0009657170449057877,-0.0811272416737831,2018-04-30,1110576000.0,2729623000.0,0.406860581113216,2018-04-30,51.8,2338565175.799989,2.020530537
SPOK.OQ,2017-11-01,4974930.0,0.2416648733828264,2017-11-30,0.02317937251975446,2017-11-30,3.4499482766398724e-08,2017-11-30,17.45,17.5,0.002861230329041528,-0.057568162452963735,2017-11-30,116178000.0,388087000.0,0.299360710356183,2017-11-30,17.5,349708502.5,1.115627583
SPOK.OQ,2017-03-01,4974274.0,0.2416330071742688,2017-03-31,0.01936656077423493,2017-03-31,1.849170119438321e-08,2017-03-31,18.95,19.0,0.0026350461133070203,0.051808985237530254,2017-03-31,116178000.0,388087000.0,0.299360710356183,2017-03-31,19.0,390085105.0,1.210811334
ABM.N,2018-12-01,15968893.0,0.2415868835098336,2018-12-31,0.0458102219251812,2018-12-31,4.804789862929722e-09,2018-12-31,32.11,32.12,0.00031138097462238864,-0.1601272534464475,2018-12-31,694800000.0,3627500000.0,0.1915368711233632,2018-12-31,32.11,2120206570.69,1.4570328609958
NVTA.N,2018-10-01,11223536.0,0.2413054424538837,2018-10-31,0.04207638864317171,2018-10-31,8.740776636438115e-09,2018-10-31,14.18,14.19,0.0007049700387733372,0.9822274881516592,2018-10-31,18079000.0,211078000.0,0.08565080207316726,2018-10-31,14.19,979789743.569999,7.059438772999999
IRT.N,2018-10-01,17680435.0,0.2410807761628248,2018-10-31,0.01669118016783375,2018-10-31,6.931580425365992e-09,2018-10-31,9.9,9.91,0.001009591115598161,0.037438423645320094,2018-10-31,90494000.0,1450624000.0,0.06238280905320745,2018-10-31,9.91,881205910.89,1.391600503
IRT.N,2018-09-01,17657313.0,0.24076549717187026,2018-09-30,0.0092466944581018,2018-09-30,4.551014555555789e-09,2018-09-24,10.31,10.32,0.0009694619486184961,0.015732546705998048,2018-09-24,90494000.0,1450624000.0,0.06238280905320745,2018-09-24,10.32,923021428.68,1.4786633
SPOK.OQ,2017-04-01,4955602.0,0.2407259860672775,2017-04-30,0.029993276139628117,2017-04-30,2.113583340820119e-08,2017-04-24,17.7,17.75,0.0028208744710860765,0.13164929369788944,2017-04-24,116178000.0,388087000.0,0.299360710356183,2017-04-24,17.75,368615114.95,1.146615205
MDR.N,2018-10-01,21903696.0,0.24069995604395605,2018-10-31,0.08457027090860222,2018-10-31,3.329699825316018e-09,2018-10-31,7.72,7.73,0.00129449838187711,-0.07200402819738166,2018-10-31,536000000.0,3222820000.0,0.16631397347664467,2018-10-31,7.73,1395915201.22,0.392275162
KRG.N,2014-10-01,5661411.0,0.24054844122244634,2014-10-31,0.007957085341343113,2014-10-31,1.1440180184417235e-09,2014-10-31,25.87,25.88,0.00038647342995161394,-0.05312500000000012,2014-10-31,92496150.0,1763927000.0,0.05243762922161745,2014-10-31,25.89,2153171312.82,1.161015714
NVTA.N,2018-09-01,11168373.0,0.24011944081214764,2018-09-30,0.05619537292836576,2018-09-30,5.519365687990552e-09,2018-09-24,16.38,16.39,0.0006103143118707089,0.5805763073639276,2018-09-24,18079000.0,211078000.0,0.08565080207316726,2018-09-24,16.38,1155171417.19,8.323073339
CDE.N,2015-04-01,24589091.0,0.24003173534034225,2015-04-30,0.05140292223834015,2015-04-30,1.1188462385501229e-08,2015-04-30,5.22,5.23,0.001913875598086253,-0.4561200923787529,2015-04-30,157797000.0,1436569000.0,0.109842966122755,2015-04-30,5.22,539429110.199999,0.973551075
MDR.N,2018-09-01,21810402.0,0.2396747472527473,2018-09-30,0.019330729597337545,2018-09-30,1.7894934847374234e-09,2018-09-24,17.87,17.88,0.0005594405594404481,-0.11325080238422736,2018-09-24,536000000.0,3222820000.0,0.16631397347664467,2018-09-24,17.87,3327292634.24,0.935532995
NOG.A,2018-09-01,14953267.0,0.23960166873741964,2018-09-30,0.02835829596339112,2018-09-30,1.5397940255735298e-08,2018-09-24,4.23,5.0,0.16684723726977238,2.833333333333333,2018-09-24,138982550.0,632253680.0,0.21982086367611176,2018-09-24,4.29,1174401076.0,-7.944791059
NVTA.N,2018-08-01,11068614.0,0.2379746274811477,2018-08-31,0.04509345401238162,2018-08-31,9.418193856696669e-09,2018-08-31,14.8,14.81,0.0006754474839581079,-0.09979633401222,2018-08-31,18079000.0,211078000.0,0.08565080207316726,2018-08-31,14.81,1022599443.43,7.367885006
NVTA.N,2018-07-01,11054588.0,0.2376730692079032,2018-07-31,0.021860586602846867,2018-07-31,1.667107904606956e-08,2018-07-31,8.84,8.85,0.0011305822498586533,-0.20797413793103448,2018-07-31,18079000.0,211078000.0,0.08565080207316726,2018-07-31,8.84,594088328.08,4.656704959
SPOK.OQ,2017-07-01,4878459.0,0.2369786462399089,2017-07-31,0.02615275962662858,2017-07-31,2.3325377955077608e-08,2017-07-31,16.4,16.45,0.003044140030441444,-0.030778735051519717,2017-07-31,116178000.0,388087000.0,0.299360710356183,2017-07-31,16.4,327628015.2,1.051466329
TGE.N,2018-07-01,13757410.0,0.2368863213719953,2018-07-31,0.01312364512809782,2018-07-31,2.152150725410072e-09,2018-07-31,23.34,23.35,0.00042835724994652233,-0.14605009633911364,2018-07-31,489653000.0,4292013000.0,0.11408469638838464,2018-07-31,23.33,6536687004.15,276.09666245200003
CDE.N,2018-08-01,42646135.0,0.23679668065920398,2018-08-31,0.02713490389568239,2018-08-31,5.073580198472626e-09,2018-08-31,5.68,5.69,0.0017590149516272073,-0.2,2018-08-31,269338000.0,1701175000.0,0.15832468734845034,2018-08-31,5.68,1062512194.07999,1.297774946
AVAV.OQ,2018-02-01,5459085.0,0.23674370800184746,2018-02-28,0.02809394270630396,2018-02-28,4.294641156513997e-09,2018-02-28,49.7,49.72,0.0004023335345000205,0.9008142116950408,2018-02-28,95185000.0,432500000.0,0.22008092485549133,2018-02-28,49.72,1188605623.92,3.047205079
NYMT.OQ,2018-08-01,26461147.0,0.2366067008834365,2018-08-31,0.008466748226327578,2018-08-31,3.10114125227683e-09,2018-08-31,6.39,6.4,0.0015637216575450626,-0.007987220447284317,2018-08-31,126743000.0,12056285000.0,0.010512608154170213,2018-08-31,6.4,877988006.4,0.783098506
KRG.N,2014-09-01,5559431.0,0.2362153995061913,2014-09-30,0.0108773655636213,2014-09-30,1.3404925876215906e-09,2014-09-30,24.25,24.26,0.00041228612657190534,0.08431703204047218,2014-09-30,92496150.0,1763927000.0,0.05243762922161745,2014-09-30,24.24,2015947185.12,1.0870228240000002
MDP.N,2017-03-01,10536197.0,0.2362058243285657,2017-03-31,0.013296943736883298,2017-03-31,1.0682859840809315e-09,2017-03-31,64.55,64.6,0.0007742934572202426,0.3200000000000001,2017-03-31,1038256000.0,2626791000.0,0.3952564174310023,2017-03-31,64.6,2869409312.85,3.007032227
MDR.N,2018-07-01,21494033.0,0.23619816483516484,2018-07-31,0.021047367346596752,2018-07-31,1.528866785239573e-09,2018-07-31,18.0,18.01,0.0005554012774230248,-0.032496307237813896,2018-07-31,536000000.0,3222820000.0,0.16631397347664467,2018-07-31,18.01,3251467191.68,0.947261258
FTR.OQ,2018-09-01,18330816.0,0.23580858289595555,2018-09-30,0.0286015619412336,2018-09-30,4.062087662732921e-09,2018-09-24,6.28,6.29,0.0015910898965791228,-0.5589482612383375,2018-09-24,5573000000.0,24884000000.0,0.2239591705513583,2018-09-24,6.29,686706900.0,0.286008705
SPOK.OQ,2017-10-01,4849428.0,0.23556842078162565,2017-10-31,0.023030431948606024,2017-10-31,3.467749681852118e-08,2017-10-31,16.9,16.95,0.0029542097488922136,-0.1394367254005493,2017-10-31,116178000.0,388087000.0,0.299360710356183,2017-10-31,16.95,338717663.849999,1.080565002
FTR.OQ,2018-10-01,18292069.0,0.2353101394463312,2018-10-31,0.05478372334868594,2018-10-31,9.276603580449563e-09,2018-10-31,4.81,4.82,0.002076843198338666,-0.4640792733278282,2018-10-31,5573000000.0,24884000000.0,0.2239591705513583,2018-10-31,4.81,508946099.9999991,0.211972553
SPOK.OQ,2017-08-01,4843344.0,0.2352728811278695,2017-08-31,0.014318493008329825,2017-08-31,1.6822956621176814e-08,2017-08-31,16.75,16.8,0.002980625931445646,0.002761114958833207,2017-08-31,116178000.0,388087000.0,0.299360710356183,2017-08-31,16.75,334620076.5,1.073906159
SPOK.OQ,2017-06-01,4839586.0,0.2350903305001877,2017-06-30,0.01999950576630371,2017-06-30,2.1668503420802915e-08,2017-06-30,17.7,17.75,0.0028208744710860765,-0.08126119681235748,2017-06-30,116178000.0,388087000.0,0.299360710356183,2017-06-30,17.7,363481199.7,1.130645634
CNSL.OQ,2018-11-01,14186950.0,0.2349883225945373,2018-11-30,0.02265031899992709,2018-11-30,7.115303787316346e-09,2018-11-30,13.76,13.77,0.0007264802034144415,-0.11456859971711465,2018-11-30,613576000.0,3719126000.0,0.1649785460347404,2018-11-30,13.76,980408118.4,2.031573834
AVAV.OQ,2018-12-01,5512191.0,0.2348487340251303,2018-12-31,0.03168990198219659,2018-12-31,2.734862373639943e-09,2018-12-31,67.94,67.95,0.00014717786444926216,0.3639601139601141,2018-12-31,108888000.0,473418000.0,0.23000392887469426,2018-12-31,67.95,1625932945.35,3.6605761289550696
ARI.N,2018-01-01,16993409.0,0.2348084470419725,2018-01-31,0.006179918406043889,2018-01-31,8.558719188366885e-10,2018-01-31,18.17,18.18,0.0005502063273726553,0.059735784032165375,2018-01-31,200617000.0,3482977000.0,0.05759928934357018,2018-01-31,18.17,1946392839.95,0.913458257
ABM.N,2018-05-01,13536786.0,0.2346063431542461,2018-05-31,0.008732001463156898,2018-05-31,1.1474011942056955e-09,2018-05-31,28.46,28.47,0.0003513086246266647,-0.2767193308550186,2018-05-31,572400000.0,3812600000.0,0.1501337669831611,2018-05-31,28.46,1869822056.92,1.31947675
CDE.N,2015-05-01,23969159.0,0.23398013490692204,2015-05-31,0.03019609508002173,2015-05-31,7.053807681282203e-09,2015-05-25,5.45,5.47,0.0036630036630035854,-0.2368421052631579,2015-05-25,157797000.0,1436569000.0,0.109842966122755,2015-05-25,5.45,740975252.9,1.01701113
MDR.N,2018-08-01,21268469.0,0.2337194395604396,2018-08-31,0.03274968739791079,2018-08-31,2.150833733735077e-09,2018-08-31,19.34,19.35,0.0005169294391316393,-0.02225841476655809,2018-08-31,536000000.0,3222820000.0,0.16631397347664467,2018-08-31,19.34,3491581093.12,0.981725888
NIHD.OQ,2017-03-01,23367791.0,0.2334491298527443,2017-03-31,0.0726228881311725,2017-03-31,3.8387249749570296e-07,2017-03-31,1.25,1.3,0.03921568627450984,-0.6383363471971067,2017-03-31,591125000.0,1418509000.0,0.4167227701762907,2017-03-31,1.3,131012367.2,0.7850489690000001
